Time,Data1,Data2,Battery,Motor Rev A,Motor Rev B,Motor Rev C,ADC S1,ADC S2,ADC S3,ADC S4,I2C
984,0,0,8142,-401,0,0,804,578,1023,1023,-1
988,0,0,8142,-403,0,0,804,579,1023,1023,-1
992,0,0,8142,-405,0,0,805,574,1023,1023,-1
996,0,0,8142,-406,0,0,804,574,1023,1023,-1
1000,0,0,8142,-408,0,0,804,576,1023,1023,-1
1004,0,0,8142,-410,0,0,805,575,1023,1023,-1
1008,0,0,8142,-412,0,0,804,573,1023,1023,-1
1012,0,0,8142,-413,0,0,805,573,1023,1023,-1
1016,0,0,8142,-415,0,0,804,572,1023,1023,-1
1020,0,0,8142,-417,0,0,804,572,1023,1023,-1
1024,0,0,8128,-419,0,0,804,571,1023,1023,-1
1028,0,0,8128,-420,0,0,804,571,1023,1023,-1
1032,0,0,8142,-422,0,0,805,570,1023,1023,-1
1036,0,0,8142,-424,0,0,804,569,1023,1023,-1
1040,0,0,8142,-426,0,0,804,569,1023,1022,-1
1044,0,0,8142,-427,0,0,804,569,1023,1023,-1
1048,0,0,8142,-429,0,0,804,568,1023,1023,-1
1052,0,0,8142,-431,0,0,804,569,1023,1023,-1
1056,0,0,8142,-433,0,0,805,568,1023,1022,-1
1060,0,0,8142,-434,0,0,804,567,1023,1023,-1
1064,0,0,8128,-436,0,0,805,567,1023,1023,-1
1068,0,0,8128,-438,0,0,804,568,1023,1023,-1
1072,0,0,8156,-440,0,0,804,567,1023,1023,-1
1076,0,0,8156,-441,0,0,804,565,1023,1023,-1
1080,0,0,8156,-443,0,0,804,566,1023,1023,-1
1084,0,0,8128,-445,0,0,804,565,1023,1023,-1
1088,0,0,8128,-447,0,0,804,565,1023,1023,-1
1092,0,0,8142,-448,0,0,803,565,1023,1023,-1
1096,0,0,8142,-450,0,0,804,565,1023,1023,-1
1100,0,0,8142,-452,0,0,803,565,1023,1023,-1
1104,0,0,8156,-454,0,0,803,566,1023,1023,-1
1108,0,0,8156,-456,0,0,803,564,1023,1022,-1
1112,0,0,8128,-457,0,0,803,565,1023,1023,-1
1116,0,0,8128,-459,0,0,803,566,1023,1023,-1
1120,0,0,8128,-461,0,0,803,569,1023,1023,-1
1124,0,0,8142,-462,0,0,802,568,1023,1023,-1
1128,0,0,8142,-464,0,0,803,567,1023,1023,-1
