Time,Data1,Data2,Battery,Motor Rev A,Motor Rev B,Motor Rev C,ADC S1,ADC S2,ADC S3,ADC S4,I2C
880,0,0,8087,0,0,-738,662,596,1023,1023,-1
884,0,0,8087,0,0,-742,662,595,1023,1023,-1
888,0,0,8087,0,0,-746,663,599,1023,1023,-1
892,0,0,8100,0,0,-749,663,595,1023,1023,-1
896,0,0,8100,0,0,-753,662,596,1023,1023,-1
900,0,0,8100,0,0,-757,663,594,1023,1023,-1
904,0,0,8087,0,0,-760,662,596,1023,1023,-1
908,0,0,8087,0,0,-764,663,594,1023,1023,-1
912,0,0,8100,0,0,-768,664,597,1023,1023,-1
916,0,0,8100,0,0,-771,662,593,1023,1023,-1
920,0,0,8100,0,0,-775,663,598,1023,1023,-1
924,0,0,8100,0,0,-778,662,596,1023,1023,-1
928,0,0,8100,0,0,-782,663,599,1023,1023,-1
932,0,0,8100,0,0,-786,663,596,1023,1023,-1
936,0,0,8100,0,0,-789,663,597,1023,1023,-1
940,0,0,8100,0,0,-793,663,597,1023,1023,-1
944,0,0,8100,0,0,-796,664,600,1023,1023,-1
948,0,0,8100,0,0,-800,662,602,1023,1023,-1
952,0,0,8087,0,0,-804,664,603,1023,1023,-1
956,0,0,8087,0,0,-807,662,602,1023,1023,-1
960,0,0,8087,0,0,-811,662,601,1023,1023,-1
964,0,0,8100,0,0,-815,662,602,1023,1023,-1
968,0,0,8100,0,0,-818,662,600,1023,1023,-1
972,0,0,8087,0,0,-822,663,604,1023,1023,-1
976,0,0,8087,0,0,-826,662,603,1023,1023,-1
980,0,0,8087,0,0,-829,662,605,1023,1023,-1
984,0,0,8100,0,0,-833,663,603,1023,1023,-1
988,0,0,8100,0,0,-836,662,603,1023,1023,-1
992,0,0,8087,0,0,-840,663,599,1023,1023,-1
996,0,0,8087,0,0,-844,662,601,1023,1023,-1
1000,0,0,8087,0,0,-848,662,598,1023,1023,-1
1004,0,0,8087,0,0,-851,663,602,1023,1023,-1
1008,0,0,8087,0,0,-855,662,597,1023,1023,-1
1012,0,0,8087,0,0,-858,663,600,1023,1023,-1
1016,0,0,8087,0,0,-862,662,595,1023,1023,-1
1020,0,0,8087,0,0,-866,662,596,1023,1023,-1
1024,0,0,8100,0,0,-869,662,592,1023,1023,-1
1028,0,0,8100,0,0,-873,663,595,1023,1023,-1
1032,0,0,8087,0,0,-876,662,592,1023,1023,-1
1036,0,0,8087,0,0,-880,663,595,1023,1023,-1
1040,0,0,8087,0,0,-884,662,590,1023,1023,-1
1044,0,0,8087,0,0,-887,663,592,1023,1023,-1
1048,0,0,8087,0,0,-891,662,590,1023,1023,-1
1052,0,0,8100,0,0,-895,662,592,1023,1023,-1
1056,0,0,8100,0,0,-898,663,588,1023,1023,-1
1060,0,0,8100,0,0,-902,662,590,1023,1023,-1
1064,0,0,8100,0,0,-906,662,591,1023,1023,-1
1068,0,0,8100,0,0,-909,663,594,1023,1023,-1
1072,0,0,8087,0,0,-913,662,590,1023,1023,-1
1076,0,0,8087,0,0,-917,662,590,1023,1023,-1
1080,0,0,8087,0,0,-920,662,590,1023,1023,-1
1084,0,0,8100,0,0,-924,662,593,1023,1023,-1
1088,0,0,8100,0,0,-928,663,596,1023,1023,-1
1092,0,0,8100,0,0,-931,662,594,1023,1023,-1
1096,0,0,8100,0,0,-935,663,594,1023,1023,-1
1100,0,0,8100,0,0,-938,662,593,1023,1023,-1
1104,0,0,8100,0,0,-942,662,598,1023,1023,-1
1108,0,0,8100,0,0,-946,663,598,1023,1023,-1
1112,0,0,8100,0,0,-949,663,600,1023,1023,-1
1116,0,0,8100,0,0,-953,663,599,1023,1023,-1
1120,0,0,8100,0,0,-957,663,602,1023,1023,-1
1124,0,0,8087,0,0,-960,662,600,1023,1023,-1
1128,0,0,8087,0,0,-964,663,602,1023,1023,-1
1132,0,0,8100,0,0,-968,662,600,1023,1023,-1
1136,0,0,8100,0,0,-971,663,603,1023,1023,-1
1140,0,0,8100,0,0,-975,662,601,1023,1023,-1
1144,0,0,8087,0,0,-978,662,604,1023,1023,-1
1148,0,0,8087,0,0,-982,663,602,1023,1023,-1
1152,0,0,8087,0,0,-986,663,605,1023,1023,-1
1156,0,0,8087,0,0,-990,662,602,1023,1023,-1
1160,0,0,8087,0,0,-993,663,602,1023,1023,-1
1164,0,0,8100,0,0,-997,661,600,1023,1023,-1
1168,0,0,8100,0,0,-1000,661,603,1023,1023,-1
1172,0,0,8100,0,0,-1004,662,599,1023,1023,-1
1176,0,0,8100,0,0,-1008,662,602,1023,1023,-1
1180,0,0,8100,0,0,-1011,662,599,1023,1023,-1
1184,0,0,8087,0,0,-1015,662,599,1023,1023,-1
1188,0,0,8087,0,0,-1019,662,596,1023,1023,-1
1192,0,0,8100,0,0,-1022,662,597,1023,1023,-1
1196,0,0,8100,0,0,-1026,661,592,1023,1023,-1
1200,0,0,8100,0,0,-1030,662,594,1023,1023,-1
1204,0,0,8100,0,0,-1033,663,592,1023,1023,-1
1208,0,0,8100,0,0,-1037,662,592,1023,1023,-1
1212,0,0,8087,0,0,-1040,663,590,1023,1023,-1
1216,0,0,8087,0,0,-1044,662,588,1023,1023,-1
1220,0,0,8087,0,0,-1048,662,586,1023,1023,-1
1224,0,0,8100,0,0,-1051,662,586,1023,1023,-1
1228,0,0,8100,0,0,-1055,662,589,1023,1023,-1
1232,0,0,8100,0,0,-1058,663,586,1023,1023,-1
1236,0,0,8100,0,0,-1062,663,589,1023,1023,-1
1240,0,0,8100,0,0,-1066,660,584,1023,1023,-1
1244,0,0,8100,0,0,-1069,664,588,1023,1023,-1
1248,0,0,8100,0,0,-1073,662,584,1023,1023,-1
1252,0,0,8087,0,0,-1077,664,587,1023,1023,-1
1256,0,0,8087,0,0,-1080,662,585,1023,1023,-1
1260,0,0,8087,0,0,-1084,663,590,1023,1023,-1
1264,0,0,8087,0,0,-1088,663,587,1023,1023,-1
1268,0,0,8087,0,0,-1091,663,590,1023,1023,-1
1272,0,0,8087,0,0,-1095,664,586,1023,1023,-1
1276,0,0,8087,0,0,-1098,664,587,1023,1023,-1
1280,0,0,8087,0,0,-1102,663,586,1023,1023,-1
1284,0,0,8073,0,0,-1106,664,591,1023,1023,-1
1288,0,0,8073,0,0,-1109,663,588,1023,1023,-1
1292,0,0,8087,0,0,-1113,663,591,1023,1023,-1
1296,0,0,8087,0,0,-1116,665,588,1023,1023,-1
1300,0,0,8087,0,0,-1120,663,593,1023,1023,-1
1304,0,0,8100,0,0,-1124,664,588,1023,1023,-1
1308,0,0,8100,0,0,-1127,664,591,1023,1023,-1
1312,0,0,8087,0,0,-1131,664,589,1023,1023,-1
1316,0,0,8087,0,0,-1135,664,594,1023,1023,-1
1320,0,0,8087,0,0,-1138,665,593,1023,1023,-1
1324,0,0,8073,0,0,-1142,664,595,1023,1023,-1
1328,0,0,8073,0,0,-1145,665,591,1023,1023,-1
1332,0,0,8073,0,0,-1149,663,591,1023,1023,-1
1336,0,0,8073,0,0,-1153,665,591,1023,1023,-1
1340,0,0,8073,0,0,-1156,664,593,1023,1023,-1
1344,0,0,8087,0,0,-1160,664,595,1023,1023,-1
1348,0,0,8087,0,0,-1164,665,594,1023,1023,-1
1352,0,0,8073,0,0,-1167,664,593,1023,1023,-1
1356,0,0,8073,0,0,-1171,664,589,1023,1023,-1
1360,0,0,8073,0,0,-1174,665,592,1023,1023,-1
1364,0,0,8100,0,0,-1178,663,590,1023,1023,-1
1368,0,0,8100,0,0,-1182,664,595,1023,1023,-1
1372,0,0,8087,0,0,-1185,664,591,1023,1023,-1
1376,0,0,8087,0,0,-1189,664,594,1023,1023,-1
1380,0,0,8087,0,0,-1193,665,589,1023,1023,-1
1384,0,0,8087,0,0,-1196,664,592,1023,1023,-1
1388,0,0,8087,0,0,-1200,665,589,1023,1023,-1
1392,0,0,8100,0,0,-1204,665,596,1023,1023,-1
1396,0,0,8100,0,0,-1207,664,591,1023,1023,-1
1400,0,0,8100,0,0,-1211,665,596,1023,1023,-1
1404,0,0,8114,0,0,-1214,665,591,1023,1023,-1
1408,0,0,8114,0,0,-1218,665,597,1023,1023,-1
1412,0,0,8087,0,0,-1222,666,592,1023,1023,-1
1416,0,0,8087,0,0,-1225,664,595,1023,1023,-1
1420,0,0,8087,0,0,-1229,665,590,1023,1023,-1
1424,0,0,8100,0,0,-1233,665,596,1023,1023,-1
1428,0,0,8100,0,0,-1236,664,595,1023,1023,-1
1432,0,0,8087,0,0,-1240,664,597,1023,1023,-1
1436,0,0,8087,0,0,-1244,665,593,1023,1023,-1
1440,0,0,8087,0,0,-1247,665,592,1023,1023,-1
1444,0,0,8087,0,0,-1251,666,593,1023,1023,-1
1448,0,0,8087,0,0,-1254,664,595,1023,1023,-1
1452,0,0,8100,0,0,-1258,666,593,1023,1023,-1
1456,0,0,8100,0,0,-1262,664,595,1023,1023,-1
1460,0,0,8100,0,0,-1265,665,598,1023,1023,-1
1464,0,0,8087,0,0,-1269,665,598,1023,1023,-1
1468,0,0,8087,0,0,-1273,665,596,1023,1023,-1
1472,0,0,8087,0,0,-1276,665,595,1023,1023,-1
1476,0,0,8087,0,0,-1280,665,595,1023,1023,-1
1480,0,0,8087,0,0,-1284,665,598,1023,1023,-1
1484,0,0,8100,0,0,-1287,665,599,1023,1023,-1
1488,0,0,8100,0,0,-1291,664,598,1023,1023,-1
1492,0,0,8087,0,0,-1294,665,598,1023,1023,-1
1496,0,0,8087,0,0,-1298,666,596,1023,1023,-1
1500,0,0,8087,0,0,-1302,665,600,1023,1023,-1
1504,0,0,8100,0,0,-1306,666,597,1023,1023,-1
1508,0,0,8100,0,0,-1309,665,602,1023,1023,-1
1512,0,0,8087,0,0,-1313,665,597,1023,1023,-1
1516,0,0,8087,0,0,-1316,665,602,1023,1023,-1
1520,0,0,8087,0,0,-1320,665,597,1023,1023,-1
1524,0,0,8087,0,0,-1324,665,601,1023,1023,-1
1528,0,0,8087,0,0,-1327,666,596,1023,1023,-1
1532,0,0,8100,0,0,-1331,664,600,1023,1023,-1
1536,0,0,8100,0,0,-1335,666,596,1023,1023,-1
1540,0,0,8100,0,0,-1338,664,601,1023,1023,-1
1544,0,0,8087,0,0,-1342,664,596,1023,1023,-1
1548,0,0,8087,0,0,-1346,665,599,1023,1023,-1
1552,0,0,8087,0,0,-1349,665,595,1023,1023,-1
1556,0,0,8087,0,0,-1353,665,598,1023,1023,-1
1560,0,0,8087,0,0,-1356,665,592,1023,1023,-1
1564,0,0,8100,0,0,-1360,665,596,1023,1023,-1
1568,0,0,8100,0,0,-1364,665,595,1023,1023,-1
1572,0,0,8087,0,0,-1367,664,599,1023,1023,-1
