Time,Data1,Data2,Battery,Motor Rev A,Motor Rev B,Motor Rev C,ADC S1,ADC S2,ADC S3,ADC S4,I2C
1044,0,0,8170,430,0,0,633,579,1023,1023,-1
1048,0,0,8170,432,0,0,634,579,1023,1023,-1
1052,0,0,8183,433,0,0,633,574,1023,1023,-1
1056,0,0,8183,435,0,0,634,575,1023,1023,-1
1060,0,0,8183,437,0,0,634,577,1023,1023,-1
1064,0,0,8170,438,0,0,634,577,1023,1023,-1
1068,0,0,8170,440,0,0,634,576,1023,1023,-1
1072,0,0,8183,442,0,0,634,576,1023,1023,-1
1076,0,0,8183,444,0,0,635,576,1023,1023,-1
1080,0,0,8183,446,0,0,635,575,1023,1023,-1
1084,0,0,8183,447,0,0,635,576,1023,1023,-1
1088,0,0,8183,449,0,0,636,576,1023,1023,-1
1092,0,0,8170,451,0,0,635,574,1023,1023,-1
1096,0,0,8170,453,0,0,636,575,1023,1023,-1
1100,0,0,8170,454,0,0,636,577,1023,1023,-1
1104,0,0,8183,456,0,0,636,576,1023,1023,-1
1108,0,0,8183,458,0,0,637,576,1023,1023,-1
1112,0,0,8170,460,0,0,637,579,1023,1023,-1
1116,0,0,8170,462,0,0,637,578,1023,1023,-1
1120,0,0,8170,463,0,0,638,576,1023,1023,-1
1124,0,0,8170,465,0,0,638,577,1023,1023,-1
1128,0,0,8170,467,0,0,638,581,1023,1023,-1
1132,0,0,8170,468,0,0,639,580,1023,1023,-1
1136,0,0,8170,470,0,0,638,576,1023,1023,-1
1140,0,0,8170,472,0,0,639,580,1023,1023,-1
1144,0,0,8183,474,0,0,639,583,1023,1023,-1
1148,0,0,8183,476,0,0,639,579,1023,1023,-1
1152,0,0,8170,477,0,0,640,577,1023,1023,-1
1156,0,0,8170,479,0,0,639,579,1023,1023,-1
1160,0,0,8170,481,0,0,640,579,1023,1023,-1
1164,0,0,8183,482,0,0,640,576,1023,1023,-1
1168,0,0,8183,484,0,0,640,578,1023,1023,-1
1172,0,0,8183,486,0,0,641,576,1023,1023,-1
1176,0,0,8183,488,0,0,640,574,1023,1023,-1
1180,0,0,8183,490,0,0,641,575,1023,1023,-1
1184,0,0,8170,491,0,0,641,575,1023,1023,-1
1188,0,0,8170,493,0,0,642,573,1023,1023,-1
1192,0,0,8170,495,0,0,643,570,1023,1023,-1
1196,0,0,8170,497,0,0,643,568,1023,1023,-1
1200,0,0,8170,498,0,0,643,568,1023,1023,-1
1204,0,0,8170,500,0,0,644,565,1023,1023,-1
1208,0,0,8170,502,0,0,643,565,1023,1023,-1
1212,0,0,8183,504,0,0,644,564,1023,1023,-1
1216,0,0,8183,505,0,0,644,561,1023,1023,-1
1220,0,0,8183,507,0,0,645,560,1023,1023,-1
1224,0,0,8183,509,0,0,646,560,1023,1023,-1
1228,0,0,8183,511,0,0,646,559,1023,1023,-1
1232,0,0,8170,512,0,0,646,558,1023,1023,-1
1236,0,0,8170,514,0,0,646,557,1023,1023,-1
1240,0,0,8170,516,0,0,647,559,1023,1023,-1
1244,0,0,8170,518,0,0,647,559,1023,1023,-1
1248,0,0,8170,520,0,0,649,558,1023,1023,-1
1252,0,0,8183,521,0,0,648,561,1023,1023,-1
1256,0,0,8183,523,0,0,649,559,1023,1023,-1
1260,0,0,8183,525,0,0,648,559,1023,1023,-1
1264,0,0,8183,526,0,0,649,563,1023,1023,-1
1268,0,0,8183,528,0,0,649,565,1023,1023,-1
1272,0,0,8183,530,0,0,650,564,1023,1023,-1
1276,0,0,8183,532,0,0,651,564,1023,1023,-1
1280,0,0,8183,534,0,0,650,568,1023,1023,-1
1284,0,0,8170,535,0,0,650,570,1023,1023,-1
1288,0,0,8170,537,0,0,651,567,1023,1023,-1
1292,0,0,8170,539,0,0,650,566,1023,1023,-1
1296,0,0,8170,541,0,0,651,568,1023,1023,-1
1300,0,0,8170,542,0,0,651,571,1023,1023,-1
1304,0,0,8170,544,0,0,651,569,1023,1023,-1
1308,0,0,8170,546,0,0,652,566,1023,1023,-1
1312,0,0,8183,548,0,0,652,571,1023,1023,-1
1316,0,0,8183,549,0,0,652,570,1023,1023,-1
1320,0,0,8183,551,0,0,653,566,1023,1023,-1
1324,0,0,8183,553,0,0,652,567,1023,1023,-1
1328,0,0,8183,555,0,0,653,569,1023,1023,-1
1332,0,0,8170,556,0,0,654,569,1023,1023,-1
1336,0,0,8170,558,0,0,653,568,1023,1023,-1
1340,0,0,8170,560,0,0,654,567,1023,1023,-1
1344,0,0,8183,562,0,0,654,566,1023,1023,-1
1348,0,0,8183,564,0,0,655,571,1023,1023,-1
1352,0,0,8170,565,0,0,655,573,1023,1023,-1
1356,0,0,8170,567,0,0,656,572,1023,1023,-1
1360,0,0,8170,569,0,0,656,567,1023,1023,-1
1364,0,0,8170,570,0,0,657,569,1023,1023,-1
1368,0,0,8170,572,0,0,656,574,1023,1023,-1
1372,0,0,8170,574,0,0,657,570,1023,1023,-1
1376,0,0,8170,576,0,0,657,568,1023,1023,-1
1380,0,0,8170,578,0,0,658,571,1023,1023,-1
1384,0,0,8170,579,0,0,658,574,1023,1023,-1
1388,0,0,8170,581,0,0,658,571,1023,1023,-1
1392,0,0,8183,583,0,0,658,570,1023,1023,-1
1396,0,0,8183,585,0,0,659,569,1023,1023,-1
1400,0,0,8183,586,0,0,659,568,1023,1023,-1
1404,0,0,8183,588,0,0,659,571,1023,1023,-1
1408,0,0,8183,590,0,0,660,570,1023,1023,-1
1412,0,0,8170,592,0,0,660,570,1023,1023,-1
1416,0,0,8170,593,0,0,661,574,1023,1023,-1
1420,0,0,8170,595,0,0,661,579,1023,1023,-1
1424,0,0,8183,597,0,0,662,578,1023,1023,-1
1428,0,0,8183,599,0,0,662,578,1023,1023,-1
1432,0,0,8183,600,0,0,663,584,1023,1023,-1
1436,0,0,8183,602,0,0,664,585,1023,1023,-1
1440,0,0,8183,604,0,0,665,581,1023,1023,-1
1444,0,0,8183,606,0,0,665,578,1023,1023,-1
1448,0,0,8183,608,0,0,666,582,1023,1023,-1
1452,0,0,8183,609,0,0,667,585,1023,1023,-1
1456,0,0,8183,611,0,0,667,585,1023,1023,-1
1460,0,0,8183,613,0,0,667,583,1023,1023,-1
1464,0,0,8183,614,0,0,669,584,1023,1023,-1
1468,0,0,8183,616,0,0,669,586,1023,1023,-1
1472,0,0,8183,618,0,0,670,586,1023,1023,-1
1476,0,0,8183,620,0,0,671,585,1023,1023,-1
1480,0,0,8183,622,0,0,671,587,1023,1023,-1
